CHANNEL_KEY	SITE_KEY	COUNTRY_CODE	POSTCODE
8	FRQJQS	FR	57790
8	FRQJQT	FR	69006
8	FRQJQU	FR	13008
8	FRQJQV	FR	58000
8	FRQJQW	FR	92400
8	FRQJQX	FR	83630
8	FRQJQY	FR	07190
8	FRQJQZ	FR	38118
8	FRQJR0	FR	30000
8	FRQJR1	FR	79200
8	FRQJR2	FR	06200
8	FRQJR3	FR	22110
8	FRQJR4	FR	65240
8	FRQJR5	FR	59000
8	FRQJR6	FR	94400
8	FRQJR7	FR	20000
8	FRQJR8	FR	77860
8	FRQJR9	FR	31560
8	FRQJRA	FR	75005
8	FRQJRC	FR	13500
8	FRQJRD	FR	31100
8	FRQJRE	FR	85440
8	FRQJRF	FR	23400
8	FRQJRG	FR	87400
8	FRQJRH	FR	31390
8	FRQJRI	FR	76600    
8	FRQJRJ	FR	76600    
8	FRQJRK	FR	76600    
8	FRQJRL	FR	76600    
8	FRQJRM	FR	76600    
8	FRQJRN	FR	76600    
8	FRQJRO	FR	76600    
8	FRQJRP	FR	40270
8	FRQJRQ	FR	04120
8	FRQJRR	FR	94150
8	FRQJRS	FR	69500
8	FRQJRT	FR	69360
8	FRQJRU	FR	83170
8	FRQJRV	FR	56400
8	FRQJRW	FR	42290
8	FRQJRX	FR	14650
8	FRQJRY	FR	59113
8	FRQJRZ	FR	91220    
8	FRQJS0	FR	59000
8	FRQJS1	FR	59280
8	FRQJS2	FR	33000
8	FRQJS3	FR	18100
8	FRQJS4	FR	26730
8	FRQJS5	FR	87000
8	FRQJS6	FR	75002
8	FRQJS7	FR	59550
8	FRQJS8	FR	13100
8	FRQJS9	FR	71170
8	FRQJSA	FR	57600
8	FRQJSB	FR	15220
8	FRQJSC	FR	84300
8	FRQJSD	FR	25200
8	FRQJSE	FR	07110
8	FRQJSG	FR	10300
8	FRQJSH	FR	71920
8	FRQJSI	FR	33000
8	FRQJSJ	FR	62480
8	FRQJSK	FR	54380
8	FRQJSL	FR	78550
8	FRQJSM	FR	05160
8	FRQJSN	FR	42440
8	FRQJSO	FR	20150
8	FRQJSP	FR	20000
8	FRQJSQ	FR	20140
8	FRQJSR	FR	20000
8	FRQJSS	FR	20200
8	FRQJST	FR	20224
8	FRQJSU	FR	30450
8	FRQJSV	FR	83300
8	FRQJSW	FR	08000
8	FRQJSX	FR	84300
8	FRQJSY	FR	25260
8	FRQJSZ	FR	69400
8	FRQJT0	FR	63000
8	FRQJT1	FR	48000
8	FRQJT2	FR	62129
8	FRQJT3	FR	76640
8	FRQJT4	FR	30000    
8	FRQJT5	FR	84000    
8	FRQJT6	FR	75007
8	FRQJT7	FR	05600
8	FRQJT8	FR	75011
8	FRQJT9	FR	30320
8	FRQJTA	FR	29110
8	FRQJTB	FR	75010
8	FRQJTD	FR	79170
8	FRQJTE	FR	26000
8	FRQJTF	FR	87510
8	FRQJTG	FR	93440
8	FRQJTH	FR	50420
8	FRQJTI	FR	76600    
8	FRQJTJ	FR	75006
8	FRQJTK	FR	56000
8	FRQJTL	FR	71150
8	FRQJTM	FR	64000
8	FRQJTN	FR	33190
8	FRQJTO	FR	76790
8	FRQJTP	FR	06670
8	FRQJTS	FR	06130
8	FRQJU0	FR	38470
8	FRQJU1	FR	05470
8	FRQJU2	FR	22000
8	FRQJU3	FR	64200
8	FRQJU4	FR	33570
8	FRQJU5	FR	95200
8	FRQJU6	FR	75011
8	FRQJU7	FR	20000
8	FRQJU8	FR	22510
8	FRQJU9	FR	38250
8	FRQJUD	FR	75019
8	FRQJUE	FR	62300
8	FRQJUF	FR	62580
8	FRQJUG	FR	37110
8	FRQJUH	FR	69003
8	FRQJUI	FR	38500
8	FRQJUJ	FR	62800
8	FRQJUK	FR	73200
8	FRQJUL	FR	85580
8	FRQJUM	FR	08430
8	FRQJUN	FR	88170
8	FRQJUO	FR	45000
8	FRQJUP	FR	22600
8	FRQJUQ	FR	82210
8	FRQJUR	FR	08000
8	FRQJUS	FR	77340
8	FRQJUT	FR	69270
8	FRQJUU	FR	77100
8	FRQJUV	FR	77410
8	FRQJUW	FR	91400
8	FRQJUX	FR	94550
8	FRQJUY	FR	76720
8	FRQJUZ	FR	69007
8	FRQJV0	FR	49320
8	FRQJV1	FR	14700
8	FRQJV2	FR	54114
8	FRQJV3	FR	75013
8	FRQJV4	FR	33500
8	FRQJV5	FR	33500
8	FRQJV6	FR	88250
8	FRQJV7	FR	54740
8	FRQJV8	FR	60610
8	FRQJV9	FR	29290
8	FRQJVA	FR	00000
8	FRQJVB	FR	91700
8	FRQJVC	FR	31300
8	FRQJVD	FR	31770
8	FRQJVE	FR	31700
8	FRQJVF	FR	68100
8	FRQJVG	FR	78610
8	FRQJVH	FR	33000
8	FRQJVI	FR	40100
8	FRQJVJ	FR	64100
8	FRQJVK	FR	65000
8	FRQJVL	FR	44340
8	FRQJVM	FR	67000
8	FRQJVN	FR	57100
8	FRQJVO	FR	05200
8	FRQJVP	FR	44000
8	FRQJVQ	FR	63000
8	FRQJVR	FR	69310
8	FRQJVS	FR	83310
8	FRQJVT	FR	13100
8	FRQJVU	FR	13008
8	FRQJVV	FR	13127
8	FRQJVW	FR	22500
8	FRQJVX	FR	24500
8	FRQJVY	FR	76600
8	FRQJVZ	FR	49380
8	FRQJW0	FR	29223
8	FRQJW2	FR	45400
8	FRQJW3	FR	57500
8	FRQJW4	FR	06600
8	FRQJW5	FR	83830
8	FRQJW6	FR	76600
8	FRQJW7	FR	71110
8	FRQJW8	FR	24600
8	FRQJW9	FR	69800
8	FRQJWA	FR	06420
8	FRQJWB	FR	47300
8	FRQJWC	FR	95866
8	FRQJWD	FR	34690
8	FRQJWE	FR	56550
8	FRQJWF	FR	22440
8	FRQJWG	FR	62128
8	FRQJWH	FR	33000
8	FRQJWI	FR	64320
8	FRQJWJ	FR	64600
8	FRQJWK	FR	24000
8	FRQJWL	FR	04420
8	FRQJWM	FR	33000
8	FRQJWN	FR	37460
8	FRQJWO	FR	33310
8	FRQJWP	FR	59122
8	FRQJWQ	FR	31300
8	FRQJWR	FR	22510
8	FRQJWS	FR	19190
8	FRQJWT	FR	18100
8	FRQJWV	FR	94658
8	FRQJWW	FR	69003
8	FRQJWX	FR	24420
8	FRQJWY	FR	33700
8	FRQJWZ	FR	33310
8	FRQJX0	FR	76480
8	FRQJX1	FR	83980
8	FRQJX2	FR	77600
8	FRQJX3	FR	83630
8	FRQJX4	FR	69340
8	FRQJX5	FR	70130
8	FRQJX6	FR	54370
8	FRQJX7	FR	13005
8	FRQJX8	FR	75015
8	FRQJX9	FR	63114
8	FRQJXA	FR	33600
8	FRQJXB	FR	16000
8	FRQJXC	FR	17000
8	FRQJXD	FR	86800
8	FRQJXE	FR	02200
8	FRQJXF	FR	67200
8	FRQJXG	FR	18000
8	FRQJXH	FR	77186
8	FRQJXI	FR	21130
8	FRQJXJ	FR	21130
8	FRQJXK	FR	38380
8	FRQJXL	FR	42000
8	FRQJXM	FR	76800
8	FRQJXN	FR	71200
8	FRQJXO	FR	59300
8	FRQJXP	FR	03120
8	FRQJXQ	FR	02520
8	FRQJXR	FR	33320
8	FRQJXS	FR	16100
8	FRQJXT	FR	33370
8	FRQJXU	FR	31120
8	FRQJXV	FR	33360
8	FRQJXW	FR	19100
8	FRQJXY	FR	38170
8	FRQJXZ	FR	14200
8	FRQJY0	FR	05170
8	FRQJY1	FR	15400
8	FRQJY2	FR	69009
8	FRQJY3	FR	78610
8	FRQJY4	FR	91140
8	FRQJY5	FR	42260
8	FRQJY6	FR	60710
8	FRQJY7	FR	34470
8	FRQJY8	FR	43700
8	FRQJY9	FR	63610
8	FRQJYA	FR	20600
8	FRQJYB	FR	24110
8	FRQJYC	FR	75013
8	FRQJYD	FR	83000
8	FRQJYE	FR	56130
8	FRQJYF	FR	07120
8	FRQJYG	FR	92000
8	FRQJYH	FR	78190
8	FRQJYI	FR	70800
8	FRQJYJ	FR	68000
8	FRQJYK	FR	67000
8	FRQJYL	FR	29000
8	FRQJYM	FR	44250
8	FRQJYO	FR	74500
8	FRQJYP	FR	38570
8	FRQJYQ	FR	03200
8	FRQJYR	FR	05340
8	FRQJYS	FR	77300
8	FRQJYT	FR	89440
8	FRQJYU	FR	33260
8	FRQJYV	FR	67200
8	FRQJYW	FR	87000
8	FRQJYX	FR	73200
8	FRQJYY	FR	01580
8	FRQJYZ	FR	86330
8	FRQJZ0	FR	63320
8	FRQJZ1	FR	91120
8	FRQJZ2	FR	47600
8	FRQJZ3	FR	62110
8	FRQJZ4	FR	72000
8	FRQJZ5	FR	13013
8	FRQJZ6	FR	30240
8	FRQJZ7	FR	63122
8	FRQJZ8	FR	52340
8	FRQJZ9	FR	22390
8	FRQJZA	FR	64700
8	FRQJZB	FR	56250
8	FRQJZC	FR	83136
8	FRQJZD	FR	06750
8	FRQJZE	FR	44500
8	FRQJZF	FR	44600
8	FRQJZG	FR	35560
8	FRQJZH	FR	14790
8	FRQJZI	FR	76600
8	FRQJZJ	FR	75012
8	FRQJZK	FR	85520
8	FRQJZL	FR	38930
8	FRQJZM	FR	62330
8	FRQJZN	FR	76600
8	FRQJZO	FR	76600
8	FRQJZQ	FR	76600
8	FRQJZR	FR	76600
8	FRQJZS	FR	76600
8	FRQJZT	FR	76600
8	FRQJZU	FR	76600
8	FRQJZV	FR	76600
8	FRQJZW	FR	76600
8	FRQJZX	FR	76600
8	FRQJZY	FR	76600
8	FRQJZZ	FR	76600
8	FRQK00	FR	76600
8	FRQK01	FR	76600
8	FRQK02	FR	76600
8	FRQK07	FR	76600
8	FRQK08	FR	06230
8	FRQK10	FR	76600
8	FRQK11	FR	95340
8	FRQK12	FR	76600
8	FRQK13	FR	76600
8	FRQK15	FR	69100
8	FRQK16	FR	76600
8	FRQK17	FR	76600
8	FRQK19	FR	91578
8	FRQK20	FR	91578
8	FRQK21	FR	91578
8	FRQK22	FR	76600
8	FRQK23	FR	91578
8	FRQK24	FR	92300
8	FRQK25	FR	91578
8	FRQK33	FR	06500
8	FRQK34	FR	07270
8	FRQK35	FR	74520
8	FRQK41	FR	25480
8	FRQK43	FR	34070
8	FRQK46	FR	74520    
8	FRQK47	FR	26800
8	FRQL20	FR	85160
8	FRQL21	FR	85160
8	FRQL22	FR	85180
8	FRQL23	FR	22430
8	FRQL24	FR	29170
8	FRQL26	FR	56000
8	FRQL28	FR	14240
8	FRQL30	FR	14340
8	FRQL32	FR	14380
8	FRQL34	FR	14630
8	FRQL35	FR	14950
8	FRQL36	FR	22130
8	FRQL38	FR	22150
8	FRQL39	FR	22150
8	FRQL41	FR	22240
8	FRQL42	FR	22240
8	FRQL43	FR	22250
8	FRQL46	FR	22420
8	FRQL48	FR	27120
8	FRQL50	FR	27290
8	FRQL52	FR	29163
8	FRQL54	FR	29240
8	FRQL55	FR	29260
8	FRQL56	FR	29270
8	FRQL58	FR	35290
8	FRQL61	FR	35500
8	FRQL65	FR	44170
8	FRQL68	FR	44530
8	FRQL69	FR	49110
8	FRQL72	FR	49310
8	FRQL73	FR	49310
8	FRQL74	FR	49430
8	FRQL79	FR	49530
8	FRQL80	FR	49590
8	FRQL81	FR	50116
8	FRQL82	FR	50210
8	FRQL83	FR	50230
8	FRQL84	FR	50260
8	FRQL85	FR	50310
8	FRQL86	FR	50350
8	FRQL88	FR	50410
8	FRQL91	FR	50460
8	FRQL92	FR	50490
8	FRQL93	FR	50490
8	FRQL95	FR	50500
8	FRQL96	FR	50500
8	FRQL97	FR	50500
8	FRQL98	FR	50540
8	FRQL99	FR	50570
8	FRQM00	FR	50580
8	FRQM01	FR	50620
8	FRQM03	FR	50680
8	FRQM04	FR	50760
8	FRQM05	FR	53160
8	FRQM07	FR	53320
8	FRQM10	FR	53390
8	FRQM11	FR	53540
8	FRQM14	FR	56220
8	FRQM15	FR	56220
8	FRQM17	FR	56220
8	FRQM19	FR	56340
8	FRQM22	FR	56390
8	FRQM24	FR	56430
8	FRQM26	FR	56800
8	FRQM28	FR	56800
8	FRQM29	FR	56920
8	FRQM33	FR	61120
8	FRQM37	FR	76210
8	FRQM38	FR	76260
8	FRQM39	FR	85270
8	FRQM40	FR	85450
8	FRQM43	FR	29950
8	FRQM44	FR	76450
8	FRQM46	FR	76220
8	FRQM47	FR	22100
8	FRQM48	FR	76400
8	FRQM49	FR	35300
8	FRQM52	FR	72200
8	FRQM53	FR	56470
8	FRQM55	FR	56320
8	FRQM56	FR	72000
8	FRQM57	FR	72100
8	FRQM58	FR	49160
8	FRQM59	FR	56100
8	FRQM61	FR	49540
8	FRQM62	FR	29920
8	FRQM63	FR	50130
8	FRQM65	FR	44630
8	FRQM66	FR	27500
8	FRQM67	FR	29111
8	FRQM68	FR	72300
8	FRQM69	FR	22000
8	FRQM70	FR	50000
8	FRQM71	FR	50000
8	FRQM72	FR	50330
8	FRQM73	FR	56510
8	FRQM74	FR	17700
8	FRQM79	FR	14190
8	FRQM80	FR	22560
8	FRQM81	FR	29830
8	FRQM82	FR	29990
8	FRQM83	FR	35850
8	FRQM85	FR	49190
8	FRQM86	FR	56130
8	FRQM88	FR	56340
8	FRQM89	FR	56410
8	FRQM90	FR	61110
8	FRQM92	FR	76110
8	FRQM93	FR	76260
8	FRQM94	FR	76460
8	FRQM95	FR	85120
8	FRQM96	FR	85160
8	FRQM97	FR	85160
8	FRQM99	FR	76730
8	FRQMA0	FR	12120
8	FRQN01	FR	53200
8	FRQN04	FR	53000
8	FRQN05	FR	76600
8	FRQN06	FR	85350
8	FRQN07	FR	85560
8	FRQN14	FR	14400
8	FRQN15	FR	14130
8	FRQN16	FR	14430
8	FRQN18	FR	76200
8	FRQN21	FR	14250
8	FRQN23	FR	35230
8	FRQN25	FR	49110
8	FRQN26	FR	49340
8	FRQN27	FR	50230
8	FRQN28	FR	50430
8	FRQN30	FR	56410
8	FRQN31	FR	76210
8	FRQN32	FR	76540
8	FRQN35	FR	76110
8	FRQN40	FR	27350
8	FRQN41	FR	37700
8	FRQN42	FR	17570
8	FRQN43	FR	33115
8	FRQN45	FR	17740
8	FRQN46	FR	09420
8	FRQN47	FR	17570
8	FRQN48	FR	19160
8	FRQN49	FR	24210
8	FRQN50	FR	24700
8	FRQN51	FR	31440
8	FRQN53	FR	31560
8	FRQN54	FR	33120
8	FRQN55	FR	33480    
8	FRQN56	FR	33520
8	FRQN57	FR	33521
8	FRQN58	FR	46300
8	FRQN59	FR	47200
8	FRQN60	FR	47380
8	FRQN62	FR	47600
8	FRQN63	FR	65150
8	FRQN65	FR	66700
8	FRQN66	FR	66700
8	FRQN67	FR	64143    
8	FRQN68	FR	46000
8	FRQN69	FR	46000
8	FRQN70	FR	64110    
8	FRQN71	FR	17000
8	FRQN72	FR	65101
8	FRQN73	FR	81710
8	FRQN74	FR	64400
8	FRQN76	FR	66750
8	FRQN77	FR	64220
8	FRQN78	FR	24370
8	FRQN79	FR	66350
8	FRQN80	FR	31000
8	FRQN81	FR	31170
8	FRQN82	FR	11430
8	FRQN83	FR	17410
8	FRQN84	FR	33870
8	FRQN85	FR	24390
8	FRQN87	FR	11310
8	FRQN88	FR	11350
8	FRQN89	FR	11350
8	FRQN90	FR	11350
8	FRQN91	FR	17570
8	FRQN92	FR	24140    
8	FRQN95	FR	33521
8	FRQN96	FR	33680
8	FRQN99	FR	47200
8	FRQO03	FR	33290
8	FRQO04	FR	33800
8	FRQO08	FR	33990
8	FRQO09	FR	66000
8	FRQO12	FR	67000
8	FRQO15	FR	10200
8	FRQO16	FR	21400
8	FRQO17	FR	25110
8	FRQO18	FR	25160
8	FRQO19	FR	25160
8	FRQO20	FR	51110
8	FRQO21	FR	51290
8	FRQO23	FR	52100
8	FRQO24	FR	52150
8	FRQO25	FR	52150
8	FRQO26	FR	52160
8	FRQO29	FR	52600
8	FRQO30	FR	52700
8	FRQO31	FR	54116
8	FRQO32	FR	54118
8	FRQO33	FR	54170
8	FRQO34	FR	54200
8	FRQO35	FR	54210
8	FRQO36	FR	54370
8	FRQO39	FR	54450
8	FRQO40	FR	54570
8	FRQO41	FR	54570
8	FRQO42	FR	54740
8	FRQO43	FR	54800
8	FRQO45	FR	54810
8	FRQO46	FR	54910
8	FRQO47	FR	54950
8	FRQO48	FR	55000
8	FRQO49	FR	55000
8	FRQO51	FR	55150
8	FRQO53	FR	55210
8	FRQO54	FR	55250
8	FRQO55	FR	55300
8	FRQO56	FR	55310
8	FRQO57	FR	55800
8	FRQO58	FR	57119
8	FRQO59	FR	57200
8	FRQO60	FR	57200
8	FRQO61	FR	57200
8	FRQO62	FR	57220
8	FRQO63	FR	57230
8	FRQO64	FR	57270
8	FRQO65	FR	57290
8	FRQO66	FR	57320
8	FRQO67	FR	57360
8	FRQO68	FR	57400
8	FRQO69	FR	57410
8	FRQO70	FR	57415
8	FRQO71	FR	57450
8	FRQO73	FR	57470
8	FRQO74	FR	57500
8	FRQO75	FR	57520
8	FRQO76	FR	57590
8	FRQO77	FR	57640
8	FRQO78	FR	57650
8	FRQO79	FR	57660
8	FRQO80	FR	57680
8	FRQO81	FR	57720
8	FRQO82	FR	57720
8	FRQO83	FR	57800
8	FRQO85	FR	57810
8	FRQO86	FR	57850
8	FRQO87	FR	57850
8	FRQO88	FR	57910
8	FRQO89	FR	57910
8	FRQO90	FR	57915
8	FRQO91	FR	57920
8	FRQO93	FR	57920
8	FRQO94	FR	57960
8	FRQO95	FR	67130
8	FRQO96	FR	67140
8	FRQO97	FR	67140
8	FRQO98	FR	67190
8	FRQO99	FR	67210
8	FRQP00	FR	67210
8	FRQP01	FR	67230
8	FRQP02	FR	67230
8	FRQP03	FR	67230
8	FRQP05	FR	67230
8	FRQP08	FR	67250
8	FRQP09	FR	67250
8	FRQP11	FR	67260
8	FRQP12	FR	67290
8	FRQP13	FR	67290
8	FRQP14	FR	67300
8	FRQP15	FR	67320
8	FRQP16	FR	67330
8	FRQP17	FR	67330
8	FRQP18	FR	67440
8	FRQP19	FR	67470
8	FRQP20	FR	67470
8	FRQP21	FR	67470
8	FRQP22	FR	67490
8	FRQP23	FR	67560
8	FRQP24	FR	67560
8	FRQP25	FR	67600
8	FRQP26	FR	67600
8	FRQP29	FR	67600
8	FRQP31	FR	67680
8	FRQP32	FR	67700
8	FRQP33	FR	67750
8	FRQP34	FR	67820
8	FRQP35	FR	68112
8	FRQP37	FR	68140
8	FRQP38	FR	68140
8	FRQP39	FR	68190
8	FRQP40	FR	68190
8	FRQP41	FR	68220
8	FRQP43	FR	68230
8	FRQP44	FR	68230
8	FRQP46	FR	68240
8	FRQP48	FR	68240
8	FRQP49	FR	68240
8	FRQP50	FR	68240
8	FRQP52	FR	68280
8	FRQP53	FR	68280
8	FRQP54	FR	68280
8	FRQP55	FR	68320
8	FRQP56	FR	68320
8	FRQP57	FR	68320
8	FRQP58	FR	68340
8	FRQP59	FR	68380
8	FRQP60	FR	68380
8	FRQP61	FR	68420
8	FRQP63	FR	68480
8	FRQP64	FR	68490
8	FRQP65	FR	68490
8	FRQP66	FR	68500
8	FRQP67	FR	68510
8	FRQP68	FR	68570
8	FRQP69	FR	68600
8	FRQP70	FR	68600
8	FRQP71	FR	68600
8	FRQP72	FR	68620
8	FRQP73	FR	68650
8	FRQP74	FR	68660
8	FRQP76	FR	68720
8	FRQP78	FR	68740
8	FRQP79	FR	68740
8	FRQP80	FR	68770
8	FRQP81	FR	68770
8	FRQP82	FR	68850
8	FRQP83	FR	68000
8	FRQP84	FR	68920
8	FRQP85	FR	68960
8	FRQP87	FR	70200
8	FRQP88	FR	70210
8	FRQP89	FR	70220
8	FRQP90	FR	70270
8	FRQP92	FR	70270
8	FRQP93	FR	70290
8	FRQP94	FR	70300
8	FRQP95	FR	70300
8	FRQP96	FR	70300
8	FRQP97	FR	70310
8	FRQP99	FR	70500
8	FRQPAA	FR	31260
8	FRQR00	FR	70500
8	FRQR01	FR	70800
8	FRQR02	FR	88100
8	FRQR04	FR	88100
8	FRQR05	FR	88100
8	FRQR06	FR	88110
8	FRQR07	FR	88210
8	FRQR08	FR	88210
8	FRQR09	FR	88220
8	FRQR10	FR	88300
8	FRQR11	FR	88310
8	FRQR14	FR	88320
8	FRQR15	FR	88350
8	FRQR16	FR	88350
8	FRQR17	FR	88360
8	FRQR19	FR	88390
8	FRQR20	FR	88430
8	FRQR23	FR	88480
8	FRQR24	FR	88540
8	FRQR25	FR	88560
8	FRQR26	FR	88560
8	FRQR27	FR	88580
8	FRQR30	FR	90200
8	FRQR32	FR	25000
8	FRQR33	FR	68600
8	FRQR34	FR	51000
8	FRQR36	FR	08000
8	FRQR38	FR	52000
8	FRQR39	FR	68000
8	FRQR40	FR	68000
8	FRQR41	FR	68000
8	FRQR43	FR	68000
8	FRQR44	FR	57150
8	FRQR45	FR	57150
8	FRQR48	FR	54590
8	FRQR49	FR	88250
8	FRQR50	FR	88250
8	FRQR51	FR	54410
8	FRQR52	FR	54300
8	FRQR53	FR	57000
8	FRQR55	FR	57070
8	FRQR56	FR	88500
8	FRQR57	FR	88500
8	FRQR59	FR	68100
8	FRQR60	FR	54000
8	FRQR61	FR	54000
8	FRQR62	FR	68480
8	FRQR63	FR	88650
8	FRQR64	FR	55300
8	FRQR65	FR	67000
8	FRQR66	FR	67000
8	FRQR67	FR	67000
8	FRQR68	FR	67100
8	FRQR69	FR	67200
8	FRQR70	FR	67200
8	FRQR72	FR	57270
8	FRQR73	FR	57270
8	FRQR74	FR	88120
8	FRQR75	FR	70000
8	FRQR76	FR	57110
8	FRQR78	FR	10400
8	FRQR79	FR	58310
8	FRQR80	FR	88320
8	FRQR81	FR	88100
8	FRQR82	FR	21200
8	FRQR83	FR	68000
8	FRQR84	FR	57600
8	FRQR85	FR	57000
8	FRQR90	FR	67140
8	FRQR91	FR	67320
8	FRQR92	FR	67320
8	FRQR93	FR	67490
8	FRQR94	FR	67670
8	FRQR95	FR	68480
8	FRQR96	FR	89700
8	FRQS02	FR	57100
8	FRQS05	FR	94507
8	FRQS06	FR	75016
8	FRQS07	FR	02340
8	FRQS08	FR	02360
8	FRQS09	FR	02620
8	FRQS10	FR	02630
8	FRQS11	FR	02880
8	FRQS12	FR	05100    
8	FRQS13	FR	08150
8	FRQS14	FR	59132
8	FRQS15	FR	59135
8	FRQS17	FR	59199
8	FRQS18	FR	59226
8	FRQS19	FR	59242
8	FRQS20	FR	59242
8	FRQS21	FR	59277
8	FRQS22	FR	59281
8	FRQS23	FR	59550
8	FRQS24	FR	59830
8	FRQS25	FR	59840
8	FRQS26	FR	60138
8	FRQS27	FR	60350
8	FRQS28	FR	62124
8	FRQS29	FR	62136
8	FRQS30	FR	62149
8	FRQS31	FR	62159
8	FRQS32	FR	62170
8	FRQS33	FR	62170
8	FRQS34	FR	62382
8	FRQS35	FR	62540
8	FRQS36	FR	62575
8	FRQS37	FR	62770
8	FRQS38	FR	62870
8	FRQS39	FR	62920
8	FRQS41	FR	68750
8	FRQS42	FR	80120
8	FRQS43	FR	80120
8	FRQS44	FR	80140
8	FRQS46	FR	80620
8	FRQS47	FR	80630
8	FRQS48	FR	80000
8	FRQS49	FR	59410
8	FRQS50	FR	62450
8	FRQS51	FR	62217
8	FRQS52	FR	62400
8	FRQS54	FR	62100
8	FRQS55	FR	62200
8	FRQS56	FR	62200
8	FRQS57	FR	62100
8	FRQS58	FR	59400
8	FRQS59	FR	59148
8	FRQS60	FR	59510
8	FRQS61	FR	59510
8	FRQS62	FR	59171
8	FRQS63	FR	62520
8	FRQS64	FR	62790
8	FRQS67	FR	59000
8	FRQS68	FR	59000
8	FRQS69	FR	59000
8	FRQS70	FR	59000
8	FRQS72	FR	59700
8	FRQS74	FR	59590
8	FRQS75	FR	59100
8	FRQS76	FR	59100
8	FRQS78	FR	02100
8	FRQS79	FR	02100
8	FRQS80	FR	62129
8	FRQS81	FR	59650
8	FRQS83	FR	02270
8	FRQS84	FR	02500
8	FRQS85	FR	08220
8	FRQS86	FR	08310
8	FRQS87	FR	08450
8	FRQS88	FR	59188
8	FRQS89	FR	59540
8	FRQS91	FR	62147
8	FRQS92	FR	62149
8	FRQS93	FR	80140
8	FRQS94	FR	80230
8	FRQS95	FR	80230
8	FRQS97	FR	62660
8	FRQS98	FR	62200
8	FRQS99	FR	59400
8	FRQSE4	FR	21300
8	FRQSFG	FR	06000
8	FRQSFM	FR	33521
8	FRQT00	FR	59500
8	FRQT01	FR	59814
8	FRQT02	FR	59000
8	FRQT03	FR	60400
8	FRQT04	FR	62600
8	FRQT05	FR	59151
8	FRQT09	FR	62200
8	FRQT10	FR	62700
8	FRQT11	FR	59640
8	FRQT12	FR	59760
8	FRQT14	FR	80700
8	FRQT15	FR	59000
8	FRQT16	FR	62120
8	FRQT17	FR	62390
8	FRQT18	FR	80100
8	FRQT19	FR	62100
8	FRQT27	FR	37210
8	FRQT28	FR	60320
8	FRQT29	FR	60330
8	FRQT30	FR	60460
8	FRQT32	FR	77144
8	FRQT33	FR	77515
8	FRQT34	FR	78312
8	FRQT35	FR	87290
8	FRQT36	FR	94170
8	FRQT38	FR	94710
8	FRQT39	FR	93300
8	FRQT40	FR	77700
8	FRQT41	FR	41000
8	FRQT42	FR	93000
8	FRQT43	FR	28000
8	FRQT44	FR	92290
8	FRQT45	FR	60200
8	FRQT46	FR	77250
8	FRQT47	FR	79000
8	FRQT48	FR	77330
8	FRQT49	FR	75002
8	FRQT50	FR	75005
8	FRQT51	FR	75013
8	FRQT54	FR	75015
8	FRQT55	FR	75017
8	FRQT57	FR	75018
8	FRQT58	FR	75019
8	FRQT59	FR	93400
8	FRQT60	FR	18220
8	FRQT62	FR	36230
8	FRQT63	FR	37340
8	FRQT64	FR	37500
8	FRQT65	FR	78125
8	FRQT66	FR	79100
8	FRQT67	FR	86110
8	FRQT68	FR	86120
8	FRQT69	FR	86160
8	FRQT70	FR	91210
8	FRQT72	FR	94110
8	FRQT73	FR	94110
8	FRQT74	FR	94110
8	FRQT76	FR	78130
8	FRQT78	FR	87000
8	FRQT79	FR	78180
8	FRQT80	FR	75004
8	FRQT81	FR	75007
8	FRQT82	FR	75010
8	FRQT83	FR	75732
8	FRQT89	FR	41600
8	FRQT91	FR	78490
8	FRQT92	FR	78690
8	FRQT97	FR	94853
8	FRQU07	FR	75007
8	FRQU12	FR	27130
8	FRQU15	FR	30200
8	FRQU18	FR	01390
8	FRQU20	FR	03420
8	FRQU21	FR	04400
8	FRQU23	FR	06450
8	FRQU24	FR	06700
8	FRQU26	FR	07120
8	FRQU27	FR	12100
8	FRQU28	FR	12110
8	FRQU29	FR	12120
8	FRQU30	FR	12140
8	FRQU31	FR	12210
8	FRQU32	FR	12320
8	FRQU34	FR	13260
8	FRQU35	FR	13370
8	FRQU36	FR	15110
8	FRQU37	FR	21700
8	FRQU38	FR	25300
8	FRQU39	FR	25490
8	FRQU40	FR	25970
8	FRQU41	FR	26460
8	FRQU42	FR	30240
8	FRQU43	FR	30310
8	FRQU45	FR	38210
8	FRQU46	FR	38860
8	FRQU47	FR	39130
8	FRQU48	FR	39140
8	FRQU50	FR	42670
8	FRQU52	FR	58340
8	FRQU54	FR	63250
8	FRQU55	FR	63410
8	FRQU56	FR	63770
8	FRQU57	FR	70100
8	FRQU58	FR	71160
8	FRQU59	FR	71220
8	FRQU60	FR	71240
8	FRQU61	FR	71360
8	FRQU62	FR	71460
8	FRQU63	FR	74703    
8	FRQU64	FR	83310
8	FRQU65	FR	83310
8	FRQU66	FR	83310
8	FRQU68	FR	83860
8	FRQU70	FR	74100    
8	FRQU71	FR	06600
8	FRQU73	FR	25000    
8	FRQU74	FR	03160
8	FRQU76	FR	06150
8	FRQU78	FR	69260
8	FRQU81	FR	48400
8	FRQU83	FR	71540
8	FRQU84	FR	69001
8	FRQU85	FR	69009
8	FRQU86	FR	39130
